85,"A fun, comedic and action packed film that lived up to all expectations",stephendaxter,"Avengers Age of Ultron was one of the biggest and most anticipated movies of the year and it did not disappoint. This movie was everything you want an avengers movie to be, a near perfect blend between Action, Comedy, and character development. I felt that they handled the large cast fairly well with each of the avengers getting a good amount of screen time. But it isn't just the individual characters that makes it so entertaining, it is the chemistry between the characters that works so well. All of the subplots and jokes that they carry throughout the film stay interesting and really elevate the film. The comedy is exactly what you expect from an avengers film, the back and forth jokes work to really lighten the mood and give it that Marvel film feel, even Ultron sneaks a few jokes in a couple of times.Now let's talk about the action, this film had plenty of action sequences from start to finish and they are just so fun and exciting and you are on the edge of your seat at all times. The way the film finds ways to capture all these characters fighting at the same time in a way so that you can see everything that happens is amazing. <br><br>Ultron was definitely an awesome villain and maybe the strongest and best villain the Marvel universe has seen so far. He is so evil that when he is on screen you feel his presence and how intimidating he is. He really adds a lot to the plot and makes the film so much more entertaining in both the action scenes and plot driven scenes. Speaking of the plot, the subplots I thought all worked really well and the main plot for the most part was really interesting. I just thought that the first half of the film felt a little messy as it tried to setup Ultron and some other characters while trying to still include the characters we have known so far. The jumping between locations and all that could have been refined a little better, but they did what they had to do within the runtime. But that is the only issue I had with the film and a minor one at that. Everything else gelled together so well and created one of the best (and my favourite) movies of the year so far. If you love Marvel films and action films in general I believe you will love this fun, action packed film. - 9.5",22 April 2015
86,Wonderful Marvel Addition,traumaqueen-56039,"First, I would like to thank the all-star cast for coming together to make ""The Avengers"" movies possible. They do a great job of being comfortable enough around each other to make the comedic banter between characters lively, amusing, and believable.<br><br>I have read many reviews complaining about the storyline and Ultron himself. Do not let these discourage you from the film, especially if you like the actors involved. I feel like anyone who is overly-critical or flat out dislikes this movie must have something against the actors chosen to portray the roles of the Avengers. It is too bad some people aren't fond of the actors, but I cannot understand why. These are A-List actors/actresses that America loves for their numerous critically-acclaimed performances beforehand.<br><br>This movie may contain my favorite Stan Lee cameo of all the Marvel movies. I love that he does these religiously, and I look forward to seeing him in many more!!! My advice for approaching this film is to do so with a light heart and open mind. You will find yourself laughing along in each and every scene, and quoting the witty humor to your friends later.",2 May 2015
87,Never ending actionand comedy,lin alexander,"Let's first start with how epic this movie is. As soon as the movie starts, we are already in the middle of a battle. The movie didn't waste anytime getting into full swing. After the battle we get introduced to the one and only Ulton voiced by the amazing James Spader who did an amazing job with the character making him menacing and intimidating. My favorite hero in this movie had to be Scarlet Witch who's powers were amazing to watch especially in 3D. The movie was definitely darker toned than the last Avengers which made it even more enjoyable to see something different in a Marvel movie. Part of me wishes we were able to see the flacon in the final battle. Speaking of the final battle, I loved what they did with the final battle stage. It was definitely different than most final battle stages in a Marvel movie.",27 September 2015
88,excellent!,flippingmyhairback,"This movie did not disappoint! Extremely well done! You are totally been sent to different place where That's what a movie should be all about! I seriously cant wait to see more of avengers.. I never really like avengers before but MAN I become a fan now! Shrieks<br><br>The plot is well made, Everything about the story line and the association of each characters and the actions itself is totally breathtaking. <br><br>One of the most, exciting movie i have ever seen thus far. And I am so hoping to see more!<br><br>Furthermore, I don't even get why these people does not appreciate a good story telling and visual impact of the movie! This movie rocks! I cant wait to see scarlet witch improve! And the other, avenger characters! <br><br>WHOHOHO!!!",21 August 2015
89,Age of Ultron? More like Age of BOREDOM!,preppy-3,"Bad sequel to the fantastic 2012 ""The Avengers"". Tony Stark/Iron Man (Robert Downey Jr.) and Bruce Banner/Hulk (Mark Ruffalo) attempt to jumpstart a system to keep peace all over the Earth. Things go wrong and they create a being called Ultron (voiced by James Spader) who sets out to destroy all humans. It's up to the Avengers to stop them but he's helped by the Scarlet Witch (Elizabeth Olson) and Quicksilver (Aaron Taylor-Johnson).<br><br>This sequel is just terrible. The script is kind of vague in specifics about why Ultron hates humans and the Avengers so much. Also the dialogue here is TERRIBLE! No actor could put over the lines these people are given. So, understandably, almost all the acting is bad. Only Scarlett Johansson (as Black Widow), Mark Ruffalo and Jeremy Renner (as Hawkeye) give good performances. Worst of all the three new superheroes--Scarlet Witch, Quicksilver and The Vision--are very badly introduced and poorly used. Also the movie is far too long at almost 150 minutes and is more boring than exciting. Yes the special effects are flawless and there are a few very exciting and long action sequences but they can't save the movie. At the end the movie takes a disastrous turn and turns in a Transformers like movie! Boring and pointless with bad acting and dialogue. I give it a 5 for the effects and action.",13 May 2015
90,Don't expect too much and you won't be disappointed,mistoppi,"Joss Whedon's writing is decent, but if something bothers me, it's the cheap jokes. They are used constantly, and they just are so cheesy and almost forced. Most of the audience loved them though, so maybe that works to some kind of audience.<br><br>The structure of the plot was very similar to the first Avengers, though that isn't a surprise. I don't think anyone is expecting a complicated, mind-blowing plot. The story is simple, it's decent. The fight scenes seemed much clearer this time, it was a lot easier to see what was happening and where, and who was involved. I don't know if it was just due to cinematography or effects, or the fact that I was watching a 2D version.<br><br>I was kind of hoping more from Ultron. I wanted a character who was actually scary, a villain you couldn't defend. Well, you probably can't really defend Ultron, except for the obvious  him being a robot. But he still seemed too likable. He was kind of too humane, almost funny. James Spader was wonderful though, and his voice alone was enough to make Ultron scary when needed.<br><br>The movie had its funny moments, exciting moments, pseudo-deep moments, and the weirdly surprising moments. But why did they need to add romance? It seemed sort of forced.<br><br>In short, Avengers Age of Ultron is decent, so don't get your expectations high. But it is worth seeing, otherwise it's hard to keep up with the world in these movies.",22 April 2015
91,Age of Sucktron,Refrigerator22,"If you want any more proof that illegal downloading has killed the film industry, here it is ladies and gents. This movie was made for the sole purpose of selling seats in cinemas, plain and simple. <br><br>The Avengers -Age of Ultron appeals to everyone; loads of CGI, loads of action, loads of recycled one-liners, loads of superheroes. So if that's what you and the family need, then spend your $23.50 a ticket and head on down. But just let it be known, at no point does this movie attempt to go outside the Marvel 'formula' to present its own identity. <br><br>To be blunt, this movie insulted me. And it should insult the intelligence of anyone over the age of 18. It's dribble. Flashy lights for the simple-minded. It'll leave you feeling like you've just been sold something you've bought 100 times before. It's the same movie, just a different name. <br><br>Enjoy!",26 April 2015
92,The Avengers Age of Who???,md5000,"I'll be quick on this review. it's funny how people on here give this movie 8 out of 10 stars or say it's the best super hero movie they have seen.The Avengers movie came out in 2012. This movie came out in 2015.This is the Same Exact Formula and Sequences from the First Avenger movie!! A bad guy appears or comes to Earth,he wants to destroy Earth, The Avengers find out about him, the Avengers fight him and lose the first fight,they then regroup and fight not just the bad guy but a bunch of faceless henchmen and they win, Hooray!! And then while you are eating your popcorn near brain dead , The Hulk fights one of the Avengers- Not the bad guy---and tears up something .It really shows people will pay to see anything and there are no more writers or story creators in Hollywood.I can't believe Captain America the Winter Soldier was better than this .",3 May 2015
93,The road to hell is paved with good intentions,www.ramascreen.com,"AVENGERS: AGE OF ULTRON is simply amazing<br><br>When it comes to superhero movies such as this, I always try to look beyond whether or not the adaptation is faithful to the material, because the audiences who'll be watching this movie aren't just comic book nerds, but also some of us who may have been a late bloomer or may have been only fans of just the movies, or still would have to wikipedia things to catch up. And I'm glad that writer/director Joss Whedon has that ability to make his ""Avengers"" movies engaging and inclusive, like an open door inviting everyone to come in instead of saying 'Well, if you don't know what's up, then tough luck.' If you've seen 2012's blockbuster, ""The Avengers"" which showed the rough start of how these individuals tried to work together as a team, well, you'll be glad to know that in the opening sequence of ""Avengers: Age Of Ultron"" we see them working in harmony as a team, they have a clear plan, everybody's got their job and everybody knows what they're supposed to be doing, Cap is leading, they all have each other's back, the whole sequence is like a well-oiled machine. But because of that, Whedon knows that he has to throw a curve ball, these ""Avengers"" movies are about teamwork, and so as a coach, Whedon has to throw in some kind of challenge that would make or break this team, to see if they could grow through obstacles and at first those obstacles come in the form of the twins: Scarlet Witch (Elizabeth Olsen) and Quicksilver (Aaron Taylor-Johnson) who had a rough background, a rough upbringing, they're motivated by spite and distrust towards others, which is why when Ultron comes along, they share something in common or so they think.<br><br>In the comics, Ultron, as I understand it, was created by Hank Pym, but in Marvel Cinematic Universe, in this movie, Ultron is created by Tony Stark (Robert Downey Jr.) and Bruce Banner (Mark Ruffalo) Do you remember the old saying ""The road to hell is paved with good intentions,"" that's the theme that Whedon is going with for this sequel. In the name of peace, Stark and Banner create an artificial intelligence that they hope would help them protect earth from any impending threat. But this A.I. blames humanity for everything, for not being able to reach such targeted peace. Refusing to be Stark's puppet, Ultron manufactures himself, regenerates himself, in other words clones himself into an army of killer robots. In ""Avengers: Age Of Ultron,"" you'll also get to see tension rising between Cap and Stark, at one point it got so bad, you're like ""Whoah, Whedon, save some for the Russos and their 'Civil War' movie, will ya"" but it all boils down to that teamwork again. Taking it upon yourself because you think it's for the greater good VS. talking it out as a team and respecting the collective decision.<br><br>The movie is way bigger than the first one, not just in terms of scope or locations, because it's more than just one major city in the United States, it has gone global now, and you can just feel it that the battlegrounds would only go even more colossal from this point on, it expands from one place to a few different places and it's eventually going to be about the whole planet and even outer space, I just can't wait for how much more epic it's going to be in ""Avengers: Infinity War"" movies. But ""Avengers: Age Of Ultron"" is also bigger in terms of the cast. Whedon had a daunting task of making sure that each of the characters has their moment in the sun. The film's runtime is no longer than 2012's ""The Avengers"" but I think fans will be divided on how they would receive some of the ways Whedon explored the characters in this sequel. The romance between Bruce Banner (Mark Ruffalo) and Black Widow (Scarlett Johansson), Cap vs. Stark, Ultron Vs. Stark, The Vision (Paul Bettany) trying to prove himself worthy of being part of the good guys, the twins and their dilemma, some fans might try to analyze which of those subplots seems forced or balanced and some fans may favor one over the other. But I think fans will be happy to see that Clint Barton/Hawkeye (Jeremy Renner) gets more story this time around. And I think fans can agree that James Spader as Ultron could not be a more perfect choice. Obviously, this is not the first movie in the history of cinema to introduce a killer robot, but Spader infuses his charisma, his commanding voice, he's so articulate, he can persuade, influence, and convince you, this Ultron makes such a strong case, a strong argument, you can't help but somewhat agree with him to a certain level and I don't think anybody other than Spader could've better delivered that.<br><br>Is ""Avengers: Age Of Ultron"" as equally spectacular as 2012's ""The Avengers?"" Not quite, but it's still an amazing feat nonetheless. It's got outstanding VFX, really cool cinematic set pieces and awesome cinematography that make this team look and move seamlessly like a work of art. It's a great blend of visual and story. It's action-packed and it's fun. The tone is way darker than the first movie but it's still got tons of that Whedon's sense of humor. If you're invested in the comic books, or if you're invested in only the previous Marvel movies leading up to this, you will all get catered to. ""Avengers: Age Of Ultron"" is one of this summer's most anticipated movies and it lives up to it.<br><br>Please read more at Ramascreen.Com",22 April 2015
94,"In character and theme much darker and more complex a sequel than its predecessor, Joss Whedon creates yet another immensely satisfying Avengers chapter",moviexclusive,"If the first 'Avengers' movie was about building the team, then this one is about tearing them apart.<br><br>If you've read the books, you'll know that Ultron's foremost purpose is to put the Avengers in the ground  which in writer-director Joss Whedon's interpretation, becomes a symbol of grand irony. After all, Ultron was Tony's idea of creating an artificial intelligence which could protect mankind and so make the Avengers obsolete, a project which he happened to be working in secret with Bruce and his personal A.I. assistant Jarvis (voiced by Paul Bettany). Unfortunately for him, Ultron has taken the obsoletion of the Avengers quite literally, and determined for himself that the only way for mankind to survive is for it to be annihilated and thereby given a chance to evolve.<br><br>That the Avengers will face Ultron and his army of replicas is a given, but what truly surprises is the twisty character-driven narrative which Whedon weaves to get to that jaw-dropping finale. You would already have heard of the high-profile additions Quicksilver (Aaron Taylor-Johnson) and Scarlet Witch (Elizabeth Olsen), a pair of tightly-knit Eastern European siblings whose powers of speed and mind control respectively lend their reference here as ""enhancements""  and besides Ultron, the brother-and-sister pair become the most formidable threat to the Avengers, in particular the latter's psychic powers which she uses on Captain America, Black Widow and Thor to trigger memories of their past and face their personal demons. <br><br>While their visions leave them distracted and unsettled, the rest of the team are also forced to confront their own fears. Tony's hubris, once the driving force of his pioneering spirit, could very well be the end of the Avengers and the destruction of everything he's tried to build. Bruce loathes his alter-ego, but recognises that his powers are still a valuable addition to the team, especially in protecting Black Widow, with whom he shares a deepening romantic interest hinted at in the last movie. And freed from the shackles of Loki's spell, Hawkeye is reminded of his mortality as one with no special powers or metal suit other than being an excellent archer, beautifully portrayed in a sojourn at the halfway mark that he makes to his 'safe house' to visit his wife and kids along with the rest of his teammates to recuperate and re-group.<br><br>It is no small feat juggling so many characters in the same movie, and yet again, Whedon has pulled it off stunningly. Even though each is part of a larger team, no one fades into it; instead, Whedon lets us get to know each and every one of the Avengers intimately, so much so that you won't feel that you know them any less than you would if they each had their own standalone movie. And out of that character emphasis comes some lovely human moments that make this more soulful and poignant than its predecessor  how Black Widow coaxes the Hulk back into human form, that Hawkeye is an All- American family man when not on superhero duty, why Ultron is really Tony's darkest side in the flesh (or metal) gone amok, and fundamentally the burdens that each one of our superheroes carry as a consequence of their powers.<br><br>Besides Ultron, Whedon refuses to define any of the characters as ""good"" or ""bad""; rather, he identifies and illustrates their drives and impulses  whether is it Tony's phobia or Captain America's old- fashioned sense of duty or even Ultron's Oedipal grudge  and uses that to propel the story forward. This is ultimately how the team falls apart, going from the joviality of Thor's favourite party trick (otherwise known as ""who is fit to lift the hammer"") at the start to the infighting later on over Tony's plan to create yet another superior A.I. to defeat Ultron  which ends up in the birth of the red-faced android named Vision (Bettany in the flesh). It is also how Whedon plots the reconciliation of the Avengers with their apparent arch-nemeses Quicksilver and Scarlet Witch, no doubt laying the foundation for the next phase of the Avengers programme  and the next two-parter instalment due three years later.<br><br>Only when it comes to matching the sheer jaw-dropping spectacle of its predecessor does this sequel become a victim of its own success. Despite hopscotching across the globe from Europe to Africa to Asia and back (culminating in the fictional East European country of Sokovia where it started), Whedon never quite achieves the same feeling of 'wow' that we had watching Loki take out S.H.I.E.L.D's airborne headquarters or unleash hell from the sky onto New York City. Whedon manage to replicate that feeling of astoundment in the much- anticipated Hulk-versus-Hulkbuster sequence, but the next to follow set in and around downtown Seoul is a major disappointment for blurry CGI and bad continuity. And though he tries to replicate the exhilaration watching the whole Avengers fighting together as an entire team, Whedon doesn't quite get our hearts leaping during the final standoff against hordes of replica Ultrons. <br><br>If the finale lacks the emotional payoff of the first movie, that's also because Whedon had set himself up with a near impossible task in the first place. That probably explains why the 'Age of Ultron' is at its core a very different movie from the first 'Avengers', not just because of how our superheroes evolve in the face of imminent destruction precipitated by one of their own but also because of the complex psychological themes that Whedon explores here. His ambition is certainly admirable, but it is inevitable that those looking for the same straightforward thrills as its predecessor will be at least slightly disappointed. That said, this is still an outstanding feat by any measure, a riveting blend of intimate character moments and grand action spectacle that remains quite simply, Marvel-lous.",22 April 2015
95,"Action-packed, dramatic and funny in all the right places.",MrDHWong,"Avengers: The Age of Ultron is the sequel to the fourth highest grossing movie of all time. At the risk of over-hyping it any more, I can say it's probably the best Marvel movie to date. It manages to be action-packed, dramatic and even very funny in all the right places.<br><br>After the Avengers lead a successful raid against a Hydra outpost, Tony Stark (Robert Downey Jr) revives his secret peacekeeping program Ultron (voiced by James Spader) to help safeguard the planet from evil. However, Ultron interprets the idea of keeping Earth safe as a need to eradicate humankind from existence. Ultron shortly escapes from Stark's laboratory to act out its mission and it's up to the Avengers, along with their new allies, the twins Quicksilver (Aaron Taylor-Johnson) and Scarlet Witch (Elizabeth Olsen) to stop Ultron from carrying out this genocidal act.<br><br>Even though it is darker than the first film, Avengers: The Age of Ultron is still able to capture the charm and humour from its main characters that we have grown to love over the years. Tony Stark is still as witty as ever, delivering his trademark hilarious one-liners and Hawkeye's (Jeremy Renner) scenes have some of the most poignant moments in any Marvel film. But perhaps the biggest surprise were the twins Quicksilver and Scarlet Witch, who played a much more important role than I thought they would. There's rarely a dull moment.<br><br>I rate it 9/10, a bit higher than its predecessor, which I rated 8.5/10.",15 October 2015
96,"Movie Review:  ""Avengers:  Age of Ultron""",griffolyon12,"Lightning rarely strikes twice and that is the first thing you've got to understand about Avengers: Age of Ultron. The Avengers was one of those one of a kind movie-going experiences, and while I don't think Age of Ultron ever tops its predecessor, it is a really awesome movie in its own right. Filled with wall-to-wall action and more probing character exploration, Age of Ultron is what Serenity was to Firefly (pardon the Joss Whedon comparisons, but the guy did write and direct all of the aforementioned films and TV series). Age of Ultron is darker and more serious-minded than The Avengers, and yet there are enough one-liners and awesome comic book panel-worthy moments of mayhem that keep the film entertaining and a fitting kick-off to the Summer of 2015.<br><br>In Age of Ultron, Tony Stark creates an artificial intelligence known as Ultron in hopes of being able to establish a peacekeeper for Earth that would make the Avengers obsolete. Of course, as with just about everything Tony Stark seems to touch, things go awry and Ultron takes possession of a series of robotic bodies and believes that the only way to true peace is through evolution, which means the demise of all human life on Earth, especially those pesky Avengers. What follows is this ragtag team that we saw come together in the first film falls apart and then has to rebuild themselves all while duking it out with Ultron and a pair of superpowered twins from Eastern Europe, Quiksilver and Scarlet Witch, who have allied themselves with Ultron.<br><br>The greatest thing about Age of Ultron is it further cements the idea that these Marvel movies have really become like one really big TV series that you just have to wait every six months or so for each new episode. These things have very much become a machine with each entry being as impressively put together as the last, and when you couple that with the comfort of seeing characters you know and love reunited and bickering with one another, there is no way on Earth that you cannot enjoy the film.<br><br>Seriously, if you are reading this, you're not really wanting a full lowdown because you are already going to see the movie regardless, so what do you really need to know? All you need to know is that Avengers: Age of Ultron is worthy of the Marvel brand. It is entertainment of the highest order with a story that manages to further challenge our heroes and force them to really decide where their priorities lie. While majority of the Marvel heroes did not want to become heroes, they did rise to the challenge when called because of a sense of responsibility, and the way Age of Ultron ends effectively answers the internal question that each of our heroes face. So what are you waiting for, get to the theater and see this movie as many times as you know you're going to see it.",30 April 2015
97,I nearly fell asleep,Amanda Carley,"I loved the first Avengers, I thought it was well-casted, well-paced and overall a very enjoyable film. This movie really disappointed me. It felt rushed, inconsistent and worst of all: way too long!<br><br>The first complaint I have is the forced romance between Black Widow and The Hulk. DId anybody else think that felt so unnecessary? Especially after watching the endless flirting between her and Captain America in Winter Solider? Very inconsistent, and frankly added nothing to the movie.<br><br>My next complaint is the Scarlet Witch. Talk about nepotism at its finest. This character is so mis-cast any other actress on the planet could have done a better job. Her accent was on and off, and at some point she was channeling the matrix with her forced acting, which is a shame considering Quicksilver was great.<br><br>The movie had terrible pacing. The opening scene made no sense, and was barely explained. How did the Hydra outpost have possession of the scepter? It was so rushed it was very easy to get lost. It picks up with over-done CGI sequences, then slows down with the cast chopping wood and trying to life Thor's hammer. The plot pacing made no sense at all, and the result was a dragged-out, almost 3-hour long mess.<br><br>My biggest disappointment with the entire film, however: Ultron. The lamest, most boring and terrible super-villain ever created. In my opinion, Ultron is even lamer than Batman and Robin's Victor Fries. Ultron is the type of villain that could easily be defeated in one 20- minute cartoon episode. Here we have a villain with endless connections and apparently the greatest AI in the world, and all he does is try to blow stuff up. Ultron had the ability to really cause an uncontrollable amount of chaos, and did nothing of the sort. Not to mention there was little to no development given to the character. Why did he hate the Avengers so much? There wasn't even enough time to form a relationship with his creator or any of the Avengers for that matter.<br><br>I sincerely hope Infinity War makes an effort to be much better than Age of Ultron. This movie is a total CGI-porno and snooze fest. There are so many more reasons why AOU fell short of it's predecessor, but I won't keep going.<br><br>I rarely write bad reviews, but this was a complete and total disappointment.",20 July 2015
98,"Great , Fun Movie",americaowe,"I went to see the new Avengers movie the opening weekend. There was a packed theater and you could feel the excitement. I heard many Ooos and AHss during the movie as well as laughter during the funny moments. I liked the movie not only for the obvious content but also for the many surprises and ""Easter eggs"" spread around for the comic book fans. I was very happy that the X-Mens Magnetos children, Scarlet Witch and Quicksilver were in it. Marvel was not allowed to call them mutants in the movie by agreement with Fox studios. Their first appearance in the comic books were in the Uncanny X-Men #4 back in 1963.I felt this was a fantastic move in the right direction for the marvel universe. Fans even got to see the high rise building under construction that was used on the cover of the Fantastic Four # 26 when the FF teamed up with the Avengers to fight the Hulk. So, those seemingly small things put in by marvel put in throughout the movie is the reason some critics rated the movie average as opposed to those who rated it great; many people simply did not understand what was going on in the plot or in the background, hence causing confusion and in some cases even disappointment. Why does marvel do this? Because they are confident telling their stories in their own way. And marvel of course, set up the next Avengers movie by showing a villain a few minutes into the final credits. In closing, I recommend seeing this movie at the theater as soon as possible and maybe even watching it again at a later date to absorb it all.",9 May 2015
99,"Aan""EPIC""  follow up to a great film of 2012.",yashrajs536,"first I will say that the ""avengers age of ultron"" is a fantastic film of marvel yet.<br><br>I also watched and liked the first one back in 2012 and I liked this one also the acting was very good and the director joss whedon proved himself once again by making such a great sequel of a great film.<br><br>I became a marvel movie fan since ""iron man 3"" and all of the marvel films I watched after it was just awesome and in fact prior to iron man 3 the other marvel movies was also good a their places respectively.<br><br>""iron man 3"" ,""winter soldier"" and ""guardians of the galaxy"" are the best works done by marvel yet and now age of ultron. the action scenes were good as I expected and the story was also good overall it was a fantastic sequel and lives like a king as the first avengers did.<br><br>""AN EPIC FOLLOW UP TO A GREAT FILM OF 2012"" HAIL MARVEL................................................ ............",24 April 2015
100,"Are you a fan of well characters? If so, then DON'T SEE THIS",eight88-2,"*Spoiler Free* <br><br>I just watched Age of Ulrton and I'm still in shock. It was complete trash! I have never been so tempted to start yelling in the movie theatre. Even the guy next to me was sighing in exasperation at the trash packed 2 hours and 21 minutes we suffered through.<br><br>It was the equivalent of a very OOC (Out of Character), poorly written and unedited fanfic that I wasn't able to backspace out of.<br><br>I am so profoundly disappointed and filled with rage.<br><br>I think what makes it even worse is that I recently watched Netflix's Daredevil, which had such rich characters, and then I watched Age of Ulrton and there was no mistaking or excusing the poorly written characters. The movie was bad, but against the memory of Daredevil it was even more of a let down. We had 13 hours of a brilliant story and characters with Daredevil and Age of Ultron couldn't even manage 2 hours and 21 minutes without completing screwing it up. There are brilliant Marvel works out there, but Age of Ultron is not one of them, not even close.<br><br>Lesson learned, I will not be watching any other movies that Joss Whedon writes alone. The first Avengers was fantastic, but that was also written with Zak Penn, not just Joss Whedon, so that explains it all I suppose. I grew up watching Buffy (and I still adore Firefly) so of course I wanted to love this movie, but the writing was horrible and I couldn't even slightly like this.<br><br>Age of Ulron is the ""Fast and the Furious: Tokyo Drift"" of the Avengers verse. Let's just pretend this movie didn't happen. We can move past this. The next 2 Avengers movies and ""Captain America: Civil War"" will be written by the some wonderful people that wrote ""Captain American: The Winter Soldier"". Skip this one. Please do not waste your time or money, you will be disappointed.",1 May 2015
101,Age of Ultron: AWESOME,natygance,"So..Let me start off by saying that,being a huge fan of Avengers and its first movie, I was nervous. Nervous because I wasn't sure about the Twins, whether I would like them or not, and because the first movie was so great that it was hard to picture a better one. Well..I was wrong!!so wrong. This movie is one of those you need to see more than once. The characters are,as usual,amazing, but they've evolved since Avengers and are much,much better. In Avengers it felt that some members of the team were more important than others, in this movie they're all equally awesome in their own ways. The action..THE ACTION, from beginning to end is non-stop, the movie begins and ends with action scenes,one better than the previous one. And lastly, the comic reliefs, I remember laughing plenty in Avengers but in this movie it's one joke after the other and they're all awesome! There were some people who complained about all the sneak peaks,saying that it showed too much, let me tell you,you will encounter a lot of things in the movie that you probably weren't expecting, in a good way. One piece of advice: What Whedon said is true, there is no after- credit scene(I stayed till the end just to be sure)but there is one AMAZING mid- credit scene. So,grab your popcorn and enjoy what will most likely be the best movie of the year!I plan to rewatch it many times.",23 April 2015
102,Better then I could have imagined .,chrishayes737,"I saw Age of Ultron last night here in New Zealand yes that's right U.S.A I saw it on the 22nd of April ! and OMG this goes up a level on the last Avengers , if I could rate it higher than 10 then I would...it's blew me away especially when the Avengers had to get recruit 3 more Avengers just to beat Ultron &amp; Ultron is the coolest villain you have ever seen &amp; superbly voiced by Spader . All the gang is at their best &amp; the humor is excellent &amp; just the right amount , the action is amazing &amp; the cgi looks fantastic...Hawke eye's role is expanded &amp; we learn a lot more about him &amp; we also learn more about Black Widow &amp; I love the romance between her &amp; Hulk . Age of Ultron also sets up Civil War &amp; Infinity war so buckle in those should be just as awesome .",22 April 2015
103,"Action followed by action then, surprisingly, some character development. Then some more action.",siderite,"So everybody must be asking now: ""Is it worth watching more than two hours of this just to get to the obligatory Thanos end credits scene?"" and the answer is... yes. Besides making fun of War Machine - again - and completely ignoring characters like Pepper Potts and Falcon, there was nothing that bothered me tremendously about this film. Keep in mind that it is a comic book film with superheros that dress funny, though.<br><br>The villain is pretty menacing, the interaction between the Avengers goes well beyond killing enemies in each other's blind spot and the Scarlet Witch and Quicksilver addition was interesting, though kind of condescending. I mean, if they want to ban Tin-tin cartoons for racist depictions of African people, they should stop at one moment or another inventing countries with Slavic names and filling them with helpless women and children with names just as ridiculous and toy soldier police and army forces. I am just saying.<br><br>What I thought was better than I was expecting from an Avengers movie were the underlying character stories. Thanks to Scarlet Witch we see bits of our heros' histories, we get to know Hawkeye a little better and understand his role in a team of superpowered individuals, he see the romantic side of Black Widow and the Hulk... yes, you read that right... and we get to see Captain America and Tony Stark having ideological arguments that divide the team. Of course, they carry them with vibranium shield throws and energy beams, like men do... don't they?<br><br>I loved the character of The Vision, a freak hybrid between a servile AI and a full psycho AI, holding the power of an Infinity Stone and having a 3D printed body that is half alive, half vibranium. I share his view of humanity as queer pets that you have to enjoy during their short life.<br><br>What I didn't like is that they upped the ante of what the Avengers can do, just because they could. In the end this diminished the level of empathy that one can feel for superhumans like that and removed from the quality of storytelling. Also, another film in which artificial intelligence builds bodies and kills people. Why would it? Ultron's motivation was completely unexplored and his philosophy and references to Pinocchio made no sense at all. OK, it was meant to be insane, but even insanity has purpose and sense. Overall, I think the biggest problem with the film was that it had too much of a budget.<br><br>Bottom line: brainless fun, but fun nonetheless. Less humor than expected, with Ultron teasing an interesting character with his jokes, but then devolving to a classic villain in the sea of special effects that filled most of the movie. You get to know the Avengers more, as well, which was nice.",21 August 2015
