63,Surprisingly Heartfelt,Dexter Vane,"I went into this movie expecting a stupid teenager-drama. I haven't read the book and I'm not really a love story type of guy. And although many people may see it as just that, a stupid teenage love story, I was very positively surprised. It was actually cute and funny, and I really enjoyed it. It might still have a few klischeè teenage movie things, and it might try to be all inspirational, but It felt real and heartfelt. I was also positively surprised by the performances, which were nicely and lovingly done. It was sad but at the same time gave you a warm, chummy feeling. So if you like a good love story that has a little humour to it, but manages to crush you a little as well, I highly recommend this movie.",20 May 2015
64,Idk.. not a fan of this movie,Olivia Laa,"Am i the only one who did not like this movie? I mean I looove the book but the movie was a disappointment, I'm not trying to be rude or anything I just thought the movie would be better, the actors are good but I still imagined them being different I thought that they would ... Idk what I thought I just think the movie was a disappointment and when i read the book I cried towards the ending when agustus was dying, but in the movie I was not even bothered, like my eyes were not stinging or anything I think that the movie could have been better if it had a more touching ending and also I did not fell in love with agustus like I did in the book , idk I'm just sayin this movie could have been one of my favorites but it's not, honestly thou I just think that the book is too good to have been made into a movie caus I'm in love with the book. I'm not trying to say that I hated this movie I just didn't like as much as I thought I would.",26 June 2014
65,You Ought to Forget about Dying and be Glad You're Living,VilyaLorien,"This reviews contains LOTS of spoilers, if you are not wanting the movie to be completely given away, please find a different review. <br><br>Meet Hazel Grace Lancaster, a 17 year old girl with lung cancer. Meet Augustas, Hazel Grace's boyfriend, who also has cancer. The movie isn't exactly slow, it just doesn't pick up until the middle because of the character introductions. When Hazel was diagnosed at the age of thirteen, she was granted one wish, and she used it to go to Disney Land and Epcot Center. Gus, however, saved his wish. Hazel wants to meet the Author of her favourite book, who happens to live in Amsterdam. Well, after a few set backs, Hazel her mom and Gus are on their way to meet this Author. The Author even pays for a very nice dinner date for Hazel and Augustas, where they drink champagne and discuss philosophy. Oh, and fall in love. You see, Hazel is dying and because of this she doesn't want to love anyone extra who will be hurt by her passing. What Gus doesn't tell Hazel, is that he too is dying and that the cancer has spread to the lining of all his major organs, lungs, liver, stomach, etc. then they make out after dinner (or at least mostly do). When they meet the Author he turns out to be a grieving drunk who lost his daughter at the age of eight to leukemia. He tells them about greater and smaller infinities and Swedish Hip Hop. When all dying Hazel wants is the answer to three characters who are left behind when Anna, the main character, dies. Naturally, Hazel and Gus become mad at the Author because they wasted Gus' Wish on the Author and he didn't even grant the Wish: tell them about the characters who were left behind. Disappointed, they tour the Anne Frank house. It has two flights of steep stairs and a ladder, to get to the top, where they lived. Then they return home and resume their everyday lives and continue their fights with cancer. <br><br>Traditional Romeo and Juliet story: he even dies first. <br><br>There are a LOT of factual errors, my sister and I finally just started sitting there counting them all. The Anne Frank house has two steep stair cases and a ladder. Hazel is a very stubborn girl, (in the movie Hazel carries her own tank up both flights of stairs and the ladder, with a little assistance from the Author's Assisant), but in all reality Gus should've carried the O2 tank and passed it over Hazel's shoulder up to the Author's assistant and she carried it the other half of the way. Repeating the process for each case. When Gus is diagnosed with the relapse and he becomes so weak that he is in a wheelchair, he should've also been placed on oxygen because by that point the cancer was in his lungs and he was down to less than 30% capacity. And another thing, Hazel has been on oxygen for a number of months (minimally) and has no indignation from the candela pressing on her cheeks, or dryness around her nose and cheeks from the constant air pressure. And lastly, towards the end, where Hazel and Gus are both weak from the cancer taking over their vital organs, they decide to go out to a park not terribly far, but far enough, from Gus' house. And have one last picnic date. Hazel pushes Gus (theoretically she'd be pushed over 240 lbs. and pulling another 25-30 behind her) over uneven ground, and up a small incline. I would be winded and she barely pauses before they start talking and drinking more champagne. It's never said where an 18 year old and a 17 year old precursor a bottle of very nice champagne from. <br><br>The only redeeming points in the movie are that their older, not your usual 15 year olds. And that they dress up very nicely when doing grown up activities, not overly mature, just enough. And that they actually come across as mature, not whiny little children. <br><br>They think a lot about death and how their going to die before they can do anything in life. But what is keeping any of us live until we're old? And of us could get in our cars today and die a million different ways. There isn't anything different about living life with a terminal illness and dying anyway. I say enjoy today and live for tomorrow. None of are guaranteed a ripe old age. And you don't want to be remembered as then person who only thought about dying and forgot they're living!",30 July 2014
66,Not Worth The Hype.,Jdmaxgaming,"Okay, okay. Before we begin to review this title, let's make it clear that I'm a man. Now, The Fault In Our Stars is a story about a girl name Hazel Grace who has cancer. The movie has a solid ground, and doesn't lose it's main focus. The acting was good, but what shined about the movie was the two main characters roles, they felt very natural as a couple, and when your making a love story it's very good to have natural actors (Unlike Twilight). However, the movie dragged a bit too much, I kept saying to myself ""Okay, when are you going to get to the point?"" But still, this wasn't a big problem once you get to the end. One of the biggest problems were that the director rushed the beginning, already three Minutes through the movie Hazel meets Augustus (Her Boyfriend) than, OH OH! There together, or are they? Wait, yeah there together, Nevermind they broke up. That's how it felt anyway. Also, one thing id like to point out is that the movie is not worth the hype! People are making such a big deal about a movie that from the first place wasn't all that great. Oh, another thing, SPOILER! The way they killed off Augustus was just HORRIBLE! We didn't even get a chance to feel bad for the guy because it was like ""Oh! He died that was unexpected"" Than Hazel crys for about 20 seconds than *Poof* Were at the funeral, than *Poof* were at the End credits. And than you kinda sit there like ""Well, that sucked"" So, anyways. This was my small review, again it's not THAT bad but it can wait until the DVD comes out.",11 June 2014
67,too ugly to keep my interest,sugarfreepeppermint,"My patience is really tested when a romantic film has main characters that are unlikable and ugly. The girl in the film has such a nasty detestable face: what a miserable cow. How on Earth does the guy fall in love with that? Totally incredible. Never mind, the guy is better looking than her, but his looks still don't warrant a main starring role in a movie. Why does Hollywood not hire beautiful people, so that we actually may enjoy watching eye candy as the love story, comedy or drama enfolds?<br><br>The scene in the Anne frank house is ridiculous. Two people with cancer on a holiday 5000 miles away from home, are going to waste their precious time, in a dismal location like that. Let Hollywood remind us for the billionth time about the jews and ww2 and the Nazis - even if it has to be jarred into a romantic film. If the pretentious girl had any inkling of real intellect, and hadn't been nurtured in her sick narcissistic ill natured-ness, she might have actually managed to go out and do something enjoyable and more out of the ordinary, rather than the obligatory US tourist Anne Frank house visit. She's as dumb as the typical sheep who can't think for themselves and simply follow the herd. Yet she goes about thinking she's so above it all. Awful smug wench, she is.<br><br>Avoid this film if you're allergic to ugly people playing leading roles in ""romantic"" films that have no other effect than making you depressed.",29 December 2014
68,Watch it only if you would like to wallow in self pity,Shashank Singh,"----this review may contain spoilers----<br><br>This weekend I had an opportunity to watch one of the most disgusting films cinema has to offer and to believe it earned around $286 million has just left me bewildered. The film is an extremely romanticized version of reality and takes on a cathartic display which was supposed to evoke a few tears but ended up doing the opposite(yes,I had a few laughs there). This film in my view is cancer for young minds which inspires you to hold onto fallen ideals. This film is strictly for those with the 'bleeding heart syndrome' very aptly put by the highly revered 'most watched leading man in television history'.<br><br>The 'metaphor' is strictly a test of your coherence - cigarette in mouth without lighting it up is supposed to be funny or cool or whatever.The film invites ridicule and a certain farcical exuberance could never hurt the creators, but certainly does to the viewers.<br><br>The movie is definitely aspires to be like its idol a paragon of self pity , yeah you guessed it right 'NICHOLAS SPARKS'.(as if one was not enough) <br><br>The only character I liked in the film was that of the author brooding,aloof,misanthropic but ruins it all when he shows up at the funeral with a letter in tow.<br><br>This film has nothing new to offer and is as cheesy as ... well cheese and the fact that this movie will have a bollywood remake .... yeah I saw this coming.<br><br>I would like to believe that I have given you a fairly ingenious outline as to what this movie brings to the fore.",5 September 2014
69,A True Masterpiece ::,Friends United,"This one is the best one I've seen in a long time. <br><br>The movie was based on a novel written by John Green which was a best-seller. The plot of the movie is exceptionally brilliant and extra-ordinary. <br><br>Firstly, I would like to thank the director who directed the movie in a way that totally matched with the writer's thoughts, I believe. Without the eternal connection between the writer &amp; the director, this movie might be a big flop, I don't know! <br><br>Secondly, Shailene Woodley who played the character of Hazel Grace Lancaster, was a perfect match for the character. And Ansel Elgort acted tremendously well in his Augustus Waters role. So the casting for the leading roles are perfect match, I must say.<br><br>Finally, I recommend everyone to watch this movie because it's a true masterpiece.",1 September 2014
70,Shailene Woodley is amazing,Red_Identity,"Not as bad as I expected from the trailer, not as good as I had hoped after seeing the reviews. It's not all that great, but it's not bad either. It's shamelessly, even overly sentimental, totally unsubtle, but hey, it works somewhat most of the time. Probably the biggest reason for this is Shailene Woodley. I remember thinking she was really impressive in The Descendants, even in her limited screen time. Then I saw her in The Spectacular Now, and yes, I became a bigger fan. She's pretty amazing here, an actress completely capable of naturally selling the roles she plays, without making them ever feel artificial or contrived. I wish her a long, very successful career, and when it comes to certain things, she's better than the current it-girl Jennifer Lawrence. Ansel Elgort doesn't fare as well. He has some good scenes, but somehow he just comes across pretty unconvincing.",18 August 2014
71,the fault in the adaptation,Sean H-. (cornflakeboy20),"One of the best things about TFIOS was the voice of Hazel. It put a great, creative spin on an otherwise common disease story. We don't entirely lose it here. It's in the narration, and in her speech. Some of the book's whimsy comes out with cute choices like placing text messages into speech bubbles above the characters' heads in the book's font. But...from the beginning, we lose the Hazel's wry commentary, and the movie treats the kids' diseases as the most pressing issues, rather than their mental grappling with them. When Augustus is introduced, he is practically stalkerish in his attention toward Hazel, which is forgivable only because of his cuteness. From here on in, it's all twee cuteness. Augustus is a wonderful, but impossibly movie-like boyfriend who would probably get on your nerves in real life, and would also probably be hiding a terrible secret. The movie is not as pressing as the book when we go to Amsterdam to meet the author that inspires her. There's very little urgency or conflict. The movie delivers sweetness and young love, and it truly is sweet, but at times it loses the flavor of the book. I will also say the wardrobe and art direction are terrible, and that I'm not sold on Shailene Woodley's star quality. Even though her man has one leg, it still seems he could do better. I'm knocking this movie a lot, but I will recommend. The preview audience seemed to laugh and cry in all the right places.",29 May 2014
72,"In the wake of  Twilight's conservatism, it is a shame that this fascinating material has been given such a risk-averse treatment",Likes_Ninjas90,"What inspired John Green to write his six novels, including ""The Fault in our Stars"", was the suffering he witnessed during his five month stint as a student chaplain in a children's hospital. In an interview with The Sydney Morning Herald he explained how this experience shaped his religious and social views: ""I was enrolled in divinity school and thought I was going to become a minister - I'm Episcopalian - but I was disavowed of that notion pretty quickly while working at the hospital."" One lesson he learned was the joy that could be found in a short life, a central theme of this film adaptation. Green has a double major in English and Religious Studies, which helped to develop and sell the novel. It was on the New York Times bestseller list, so the film treatment was inevitable, particularly at a time when young adult books are servicing teenage girls where Hollywood has failed them.<br><br>I haven't read the novel but from watching the film and learning about Green's background it is clear there are religious metaphors explored in both texts. This adaptation is about Hazel, a teenage girl who was treated for thyroid cancer as a child and now carries an oxygen tank with her everywhere. Due to the weakness in her lungs, she is bored, alone and prepared to die. In a recovery group, she meets a young man named Augustus who lost one of his legs to cancer and they toy with the idea of a relationship together. Through his religious values Green is using both these characters as a metaphor for Christ's suffering. Christ died at thirty-three, a young age, but the Bible suggests his death helped enrich people's lives. Similarly, one of the key lines of the film is ""pain must be felt"", which stresses the importance of understanding one's preparation for death and also remembering people with fondness once they die.<br><br>The title of the story is more ambiguous but also encompasses its own Biblical connotations. The love interest in the film is Augustus, which is a significant name in the Bible. Caesar Augustus, ruler of the Roman Empire, was influential in Christ's birth when he ordered a census be taken for every living person. People had to return to their own towns to be registered, which sent Joseph back to Bethlehem and where Christ would be born. The Star of Bethlehem led people to discover the birth of Christ and later redemptive suffering. Augustus is a Christ-like figure, a star for Hazel, because he helps her discover the beauty in pain by adding love and joy to her life in spite of the inevitability of their deaths. <br><br>An early scene in the film pokes fun at some of these ideas, with the recovery group being organised by a religious man who lays out a mat with a picture of Jesus on it. The scene is funny and cynical because it's easy to scoff at him when seeing what the kids have been through. The first shot of Augustus' titanium leg gives a frightful jolt. It's one of the film's few real moments. Yet these same religious undertones in Green's book must have impressed a lot of people. Green is part of the Episcopal Church, a denomination of Christianity, which would have added to the novel's bankability. Through Twilight Stephenie Meyer transformed conservative religious values into a rich commodity and Mormonism was suddenly cool again. <br><br>In the wake of Twilight's conservatism, it is a shame that this fascinating material has been given such a risk-averse treatment. The director was Josh Boone, whose only other feature was Stuck in Love. His direction lacks creativity and the film suffers from it's over length. The camera-work is largely static and few staging directions have been given to the actors, who are either standing stationary or sitting down. The best choice he makes is planting the camera in tight close-ups on Hazel's face. She's played by Shailene Woodley (The Descendants, Divergent), a gifted young actress who raises the material because of the natural expressions she discovers on her brow. During an early group meeting, she shows her discomfort with Augustus looking at her only through her expressions, no words. Conversely, Boone lets the co-lead Ansel Elgort overact with a theatrical style of acting and such overt niceness that it lessens the believability of his near-perfect character. <br><br>Some of the blame should fall on the source material and the film's screenwriters. Scott Neustadter and Michael H. Weber wrote The Spectacular Now, but their script is sorely lacking in conflict between the leads. Augustus and Hazel's pleasantries drain the film of any tension. They're better conservationalists than Bella and Edward, discussing the inevitability of oblivion, but the plotting around them is dull and increasingly episodic like book chapters. Too little is also made of the adult characters, with Laura Dern given a terribly underwritten role as Hazel's mother. More conflict could have been generated through the desires of both sets of parents. Twilight was foremost about chastity but hid it well under the vampire genre. This film suffers a similar fate: it is about dying, grief and remembrance but spends considerably more time on whether Hazel and Augustus should date or not and swanning around Amsterdam. It is an injustice to Green's experiences because he saw real suffering, which doesn't translate here nearly as strongly as it should.",28 May 2014
73,Not your banal weepie; far better,Harry T. Yung,"Over the last couple of decades, terminal-disease-at-youthful-romances are dime-a-dozen in the proliferated Korean flick market, escalating audience symptoms from indigestion to constipation. ""The fault in our stars"", you probably have heard, despite the subject matter, is not one of those.<br><br>There is one very interesting quote (the circumstances for which are incidental and omitted here): between the 3 of us, we have 5 legs, 4 eyes and 2.5 pair of lungs. The three people are the protagonists Gus (Ansel Elgort, with a smile that wins all), Hazel (Shailene Woodley) and Gus's delightful sidekick Isaac (Nat Wolff, equally delightful), all cancer patients. Gus had one leg amputated from just above the knee; Hazel for all intents and purposes has a plastic oxygen tube anchored to her nostrils all the time (oxygen supplied by a portable cylinder she drags around); Isaac had lost his left eye at the beginning of the movie and then loses the right in the middle of it. Gus has been free from a relapse for a few years; Hazel's situation is ""stable""; while sacrificing both eyes appeared to have preserved Issac's life. But unfortunately, as we all know, nothing is really certain in the fantastic realm of cancer-land.<br><br>Gus and Hazel meet at a cancer support group and eventually fall in love. This is not something new to the cinematic world so I won't elaborate the details. One thing I want to say is Woodley and Elgort have set a new bar for the meaning of ""chemistry"" in acting together. Separately, they are equally superb. On Hazel's side, another wonderful dimension is in Laura Dern's top-notch portrayal of Hazel's mother Frannie. While this is not a particularly manipulated tearjerker, tear will flow, even more so in the mother-daughter scenes than the lovers' scenes.<br><br>(additional SPOILER warning)<br><br>What makes this movie stand out, however, is the reality and cruelty it does not hold back from depicting. A lot of movies with a similar theme would have as the focal point a ""last wish"" sort of scenario, unabashedly manipulated to give an uplifting conclusion. In ""faults"", Hazel has a dream which Gus and Frannie help to realize  to visit an author named Van Houten (a brilliantly casted Willem Dafoe) in Amsterdam. Hazel, in her sickness, clings to a book by Van Houten about a girl who eventually died of cancer. What Hazel (and Gus also) wants to do is ask Van Houten face-to-face when happened to the rest of the people surrounding the girl after her death. To cut a long story short, the three have a dream-like trip to Amsterdam where the young couple is treated to a romantic dinner by the author before the fateful visit the next day. This is where the movie shines: a rude awakening that all these nice correspondence and gestures are offered only by the author's kind-hearted mate. Van Houten turns out to be an obnoxious, ultra-cynical drunk, to such an extent of extracting from our lovely heroine the only four-letter word that appears in the entire movie.<br><br>All these happen only in the middle of the movie. Ironically, this ""common enemy"" becomes a trigger for the young couple to let go of all their inhibitions and let their love flow. The rest of the movie follows a somewhat familiar trajectory. There is a plot twist which may be unfamiliar to some but I, for one, have seen it elsewhere.<br><br>Doubtless, there will be discussions emerging from the theatre surrounding thing such as what makes Hazel and Gus tick, is Van Houton truly a villain or just a realistic depiction of a normal human being etc etc. But one thing is certain: you would want to see more of Shailene Woodley's movies, the ""Divergent"" series aside. Something Oscar-worthy.",5 August 2014
74,Missing Something,aminae14,"After reading the book, you ever so wonder whether the movie would be that of the same as the book. I must admit that most of the book original content was used in the movie, <br><br>The beginning of the movie is just as slow as the book, not much happens. However the love story process did not feel as real as it was in the book. It did not feel as if the actors had that same emotional bond as in the book, yes they are just actors, but you want to feel that realness. <br><br>The dramatic scenes in the movie were quite great, they really made you feel that traumatic experience as if you could feel the pain. <br><br>Willem Dafoe portrayed Peter Van Houten's character quite well: it was the exact aggressive tone he used in the book. The person you begin to hate the most.<br><br>Ansel Elgort did not really make me believe he was Augustus Waters, he was missing that proper love interest towards Hazel. I thought he was suppose to have a stronger character. <br><br>It would have been great if Hazel narrated more throughout the movie since if you did not read the book, you would have not known why certain things were happening. There were those finer details that should have be incorporated in the movie but unfortunately it is not how we want it but that of the director. <br><br>The ""fake"" funeral scene in the church was the same as that of the book, both performances from Hazel and Isaac was the same emotion as how it was portrayed in the book. You get to understand the bond between the 3 friends. You even find yourself speaking along with that of Hazel's eulogy of Augustus.<br><br>I did enjoy the movie however I wish things were different. The soundtrack to the movie was really good, loved the fact Ed Sheeran was played at the end of the movie, it created that proper emotion of how the movie should be portrayed. It was great to see via the credits who were involved in the movie and how many jobs were created.",30 May 2014
75,No fault in these stars,erik-anderssons94,"""The fault in our stars"" is an amazing love story reminding us that it doesn't always end happily ever after. Bringing a movie out of a book is never an easy task, especially not when it's an amazing book like this. Due to this fact I arrived at the theater with some skepticism and concerns. 20 minutes into the movie those thoughts were completely blown away, replaced with only good ones. My reason? The cast. Apart from the mother, who wasn't the mother I had gotten to know in the book, the cast was impeccable. Shailene Woodley, Ansel Elgort, Nat Wolff, Willem Dafoe(even though I'm not a fan in general) all made this movie into what it is. This combined with a fantastic score, and some absolutely beautiful scenes took this movie to different heights than I was able to predict. Astonishing. Making this movie better than the book was a mission impossible, but they sure made a noble attempt. One last shoutout goes to Shailene Woodley who was able to capture the character I grew so fond of in the book perfectly. I rarely use the word perfection but it certainly fits the bill in this particular scenario. To me Shailene, you are Hazel Grace Lancaster.",29 May 2014
76,irritating and preachy,rdsmith1958,"This movie was full of messages from the writer or director that were offensive...they don't entertain today rather, they usually have to give the proles messages on how to think and live...here is a sampling:<br><br>When selling a swing-set the girl has to add the word pedophilic to its description which the guy had listed as merely lonely..why would it need to be connected to pedophilia??..oh I get it.. nowadays pedophiles are funny and cute...who would think of a swing set as pedophilic? Yet this was coming from the female lead so I guess she's right!!! 😱 sarcasm..<br><br>The Christian guy leading the support group is made out to be an idiot even kissing an image of Jesus on a large rug he is rolling out...they make light of his testicular cancer and portray him as a pathetic dweeb..the only sick character they make fun of...yet they then egg the car of the ex gf...beautiful blonde of course... of the Jewish kid because she dumps him because she can't handle his illness of eye cancer..so she gets judged for her rejection of him..which was her right..yet they show no tolerance for the Christian and his illness and even make him out as an idiot for his beliefs... when the girl's mom comes out of the house they warn her to go back in because her daughter committed a grave injustice...so these self righteous little thugs egg her daughters car more while she sheepishly goes back in..admonished by these monsters..lesson here...we can be intolerant of you if you're a Christian, but if you dump the Jewish kid for going blind, we get to vandalize your car and threaten your mom and its all OK because we judge her as intolerant in a way we disapprove of..<br><br>The lead guy tells her she could write a story even better than a celebrated author by adding blood, guts and ritual sacrifice...that makes it better??? Haha...oh we get it ..we're supposed to laugh!!...ritual sacrifice another funny topic...haha<br><br>After this, it seemed like karma that the guy, who instigated all this, was dying in an especially miserable way...I was thinking..see, Mr self righteous..show intolerance and you suffer!...but I think the director missed this irony...<br><br>The last message ran throughout and was nihilistic on the extreme constant assertions that there's nothing after this life because their miserable disease wouldn't be allowed by a caring God, and yet also preaching about how beautiful their love was..hint..show it, Mr director don't preach it...anyway if it was just a 1 year blip in a dying works where everything just ceases to exist..then how meaningful was it anyway??<br><br>Two hours misspent but yet enlightening in that I saw first hand the propaganda Hollywood is pushing on young people...sad..but lapped up like milk by the young kids watching...add they said...amaaaazing!!!",19 December 2015
77,Reminds you of teen romance,Prashamsa Pokhrel,"The Fault in Our Stars is my personal favorite movie of the Romantic genre. This movie shows the meaning of love and life. With some twists and turns, it also shows the beauty and the bitterness of life. After watching this movie, you will learn to love and live fully or at least remember your first love. <br><br>I didn't feel like I loved the movie or the book better. Both are extraordinarily great. And the movie keeps the heart of all the lovers of the novel: The Fault in Our Stars.<br><br>I wouldn't feel shy at all telling that the movie made me a cry-baby for 126 minutes (Oh no! My eyes were just wet). It unfolded so many emotions and feelings. It seriously touched my heart. <br><br>Overall, it is a must-watch movie.",7 May 2015
78,I really can't see how this is 8+,cathey-127,"I'm giving this a 3 because I gave Boyhood a 2 and I think this movie deserves slightly better.<br><br>I gave Boyhood a 2 because I come from China and I know what ""abysmal"" means and I wanted to separate Boyhood from those films that actually deserved absolute trash.<br><br>But that's it. That's the only reason this film is getting the extra 2 points from me.<br><br>Honestly I'm losing faith in IMDb and rotten tomatoes and all critics and the general audience. How do people give such high scores for such pretentious and empty films?<br><br>I'm NOT one of the people who think that visually pleasing films are the best. However, I think people who would back any ""indie"" film and attack the ones disagreeing as shallow and ignorant are equally annoying. I don't think there's any superiority in genre. And concluding ""you must be one of those that love Transformers"" is a pretty weak arguing point.<br><br>Anyway, rants aside, I think this movie is extremely childish and unrealistic. The story kinda parallels Twilight and 50 Shades, only it made the fantasy ride on a tragedy to seem more deep and mature. It really makes me wonder how much the authors of these books experienced in life to have came up such unrealistic crap.<br><br>Terminal cancer patients don't behave or look like this. Oh gosh this is so disturbing to me... Couldn't they have picked somebody else for the actors? Cancer patients don't look this healthy. Gus was one that needed to lose a limb, but still had that healthy skin and beefy body, huh? Even the CGI for the prosthesis was so fake. I guess his shin was just too bulky to make it look like it was just a stick underneath the pants.<br><br>Haley's character was really unlikable. The girl had more negativity and aloofness than Bella from Twilight, plus she liked to get all deep and talk about some philosophy that the pretentious teenagers love. I was totally wondering where Gus got all that stuff he talked about in his final love letter. How did you see this girl as all those good qualities anyway? I had minimal impression of her being smart or caring.<br><br>Gus was unreal. The philosophy was incredibly naive and pretentious. His way of dealing with things were childish. The way people responded weren't much real either. I mean, you give THAT speech at a middle aged lady and she LETS you throw eggs at her car and house? And all that applauding when they kissed? I'm surprised they even let Haley continue climbing. And yeah, a virgin that's about to die has that much confidence in landing girls who don't even want to talk, huh? Also, even putting the character aside, the actor had very bad acting skills for a lead.<br><br>This movie makes no sense. Was it written by a 15 year old? I can forgive someone that age for thinking this is good philosophy and realistic love and a good story.<br><br>Oh wait the movie wasn't all naive and pretentious. The writer was a character with some dimensions, and the writer had a good point. But they made the writer such an asshole that it was impossible to redeem him or explain his reason in the end.<br><br>In all, just a very naive and unrealistic movie with pretentious philosophies and childish fantasies.",30 September 2014
79,TV drama of the week,kosmasp,"Don't get me wrong, I did notice that there are a lot of people who ""enjoyed"" this and declared this as their favorite movie of 2014 (or at least the month they watched this). Unfortunately I couldn't see it that way, which has to do with the fact, that this is so by the numbers that it hardly evoked an emotional reaction (once at the airport scene with the father, but several times it was shuddering, because of the sugar overload this has).<br><br>I actually was under the impression it was another Nicholas Sparks film/novel this was based on. Not because I read this anywhere, but of how the ""story"" ""developed"". No real surprises here, not even that you get beautiful people looking beautiful, while pretending to be something else (or sick). That wouldn't matter though, because even movie sickness is best portrayed by someone we love to watch, but the fact it lies to itself (""you are a fairy tale/movie"" is what someone should tell the voice over, if it actually helped ... but it won't).<br><br>A far better movie on the subject, which actually does evoke emotion if you get on the ride is ""50/50"". Joseph Gordon Levitt and Anna Kendrick are killing it (sorry for the pun). Still this movie has a fan base which will hate my guts for writing all those things, but I would be lying if I wrote anything else. Perception is everything",24 September 2014
80,Sickly sweet and sugar coated.,jules-spragg,"I went to see this with my two teenage daughters, after one of them had read the book. It basically is about two teenage cancer sufferers who are dealing with their illnesses and meet at a support group in a local church. She is the sicker of the two but he is the one who dies first. It just could have been so much more, with long scenes of seemingly irrelevant conversations and little about them. I felt that I didn't really know either of them at the end and it was all just a huge disappointment. It is a typical Hollywood conversion of a good book into an innocuous film. I didn't feel too cheated as we went on a Tuesday where tickets are cheaper but I'd have been annoyed to see this at full price. Great for girls aged 12 - 15 but not their parents!!!",24 July 2014
81,Just okay,aldri-feb,"More likely backed-up by best-selling novel from John Green, ""The Fault in Our Stars"" is an honest yet faithful love story which containing some positive messages to inspire teenagers. The plot flows as a good drama should be, thanks to screenwriter Scott Neustadter and Michael H Weber who finely adapt John Green's genius idea into a soulful play and beautiful drama. The script for two central characters, Hazel Grace and Gus are well developed. It really shows how Hazel's feeling to Gus grows as much time they've spent together and how they need each other to live despite their imperfect conditions. Besides that, the movie seems taking advantages from Shailene Woodley and Ansel Elgort's chemistry who easily makes an adorable couple and put some sweet moments from it. <br><br>Unfortunately, ""The Fault in Our Stars"" isn't without it's faults. The other characters beside Hazel and Gus may only just supplement, seems unimportant and sometimes annoying like Van Houten character who looks stupid with his strange behavior and builds an awkward scene every time he appears. Also the film emphasizes more on meeting true love rather than people's attempt on surviving from cancer that makes it missing some points. Don't expect the drama would be as complex as ""50/50"" or ""Dallas Buyers Club"", because what ""The Fault in Our Stars"" offers is much focus on couple dating and having romantic dinner. ""The Fault in Our Stars"" is an average good and sweet drama supported by lovely performances from it's two impeccable stars. But nothing much you could get in it that makes this movie felt just enough on being okay.",24 June 2014
